_time,customer_id,country,lat,lon,category,product,units,unit_price,revenue,channel,device,order_status,rating
2026-07-08 05:48:04,c6265,Australia,-27.4066,134.032,Apparel,Running Shoes,1,47.9,47.9,Mobile App,Desktop,Completed,4
2026-07-08 05:51:18,c2073,Australia,-23.6493,135.3051,Electronics,Wireless Headphones,2,196.06,392.12,Mobile App,Mobile,Completed,1
2026-07-08 05:59:06,c1774,South Africa,-33.2953,23.3193,Books,Kids Picture Book,4,175.9,703.6,Marketplace,Mobile,Completed,5
2026-07-08 06:52:35,c2341,South Africa,-31.8256,22.7813,Beauty,Shampoo Bar,5,45.23,226.15,Web,Tablet,Completed,5
2026-07-08 07:01:37,c7655,Brazil,-13.1376,-53.375,Home,Cutting Board Set,1,209.22,209.22,Web,Tablet,Completed,5
2026-07-08 07:17:14,c4964,India,19.5777,80.706,Apparel,Winter Coat,4,110.21,440.84,Web,Tablet,Completed,5
2026-07-08 07:47:00,c5676,Germany,52.8524,9.7311,Apparel,Graphic T-Shirt,2,70.2,140.4,Affiliate,Tablet,Completed,3
2026-07-08 08:12:27,c4189,Singapore,-0.9919,106.5289,Books,Cookbook,3,135.39,406.17,Marketplace,Tablet,Completed,4
2026-07-08 08:31:19,c2467,United Kingdom,57.1814,-4.1332,Home,Air Purifier,5,11.93,59.65,Marketplace,Mobile,Completed,1
2026-07-08 08:37:28,c1025,South Africa,-31.2021,22.1658,Electronics,Wireless Headphones,2,217.2,434.4,Affiliate,Tablet,Completed,5
2026-07-08 09:41:33,c6514,United Kingdom,57.4589,-1.276,Electronics,Mechanical Keyboard,4,132.24,528.96,Marketplace,Mobile,Completed,3
2026-07-08 09:45:46,c4669,Canada,53.4058,-107.7803,Home,Coffee Maker,5,170.72,853.6,Marketplace,Tablet,Completed,2
2026-07-08 09:46:58,c6251,Mexico,21.0257,-101.9334,Apparel,Winter Coat,5,30.72,153.6,Mobile App,Tablet,Completed,3
2026-07-08 09:54:17,c3032,India,20.6562,80.4109,Sports,Water Bottle,1,57.31,57.31,Marketplace,Desktop,Completed,4
2026-07-08 10:02:30,c8356,Brazil,-15.236,-52.2569,Books,Sci-Fi Anthology,1,91.42,91.42,Marketplace,Mobile,Completed,5
2026-07-08 10:27:00,c5551,Brazil,-15.6562,-54.7865,Apparel,Baseball Cap,5,195.28,976.4,Marketplace,Desktop,Completed,3
2026-07-08 10:32:17,c9011,France,45.021,4.8589,Home,Throw Blanket,2,154.33,308.66,Marketplace,Mobile,Completed,4
2026-07-08 10:50:36,c8372,France,47.5729,1.327,Apparel,Denim Jacket,2,213.54,427.08,Web,Mobile,Completed,4
2026-07-08 11:06:41,c4767,United Kingdom,56.5921,-4.2716,Beauty,Makeup Brush Kit,3,153.58,460.74,Mobile App,Tablet,Completed,2
2026-07-08 11:09:34,c1869,South Africa,-33.4672,21.7302,Home,Coffee Maker,5,103.53,517.65,Web,Tablet,Completed,5
2026-07-08 11:25:27,c8354,Singapore,-0.8297,102.2244,Home,Coffee Maker,2,206.56,413.12,Web,Desktop,Completed,4
2026-07-08 11:56:16,c2285,Mexico,23.8785,-104.9237,Home,Air Purifier,5,111.08,555.4,Mobile App,Desktop,Refunded,4
2026-07-08 13:11:09,c1539,India,19.924,81.3147,Books,Sci-Fi Anthology,4,37.72,150.88,Affiliate,Mobile,Completed,5
2026-07-08 15:06:07,c7268,Germany,48.3206,9.4349,Home,Throw Blanket,3,207.14,621.42,Mobile App,Tablet,Completed,5
2026-07-08 15:12:09,c8535,Canada,53.5957,-108.2124,Electronics,4K Monitor,4,13.93,55.72,Web,Tablet,Completed,5
2026-07-08 15:35:40,c1112,Germany,48.8755,7.8561,Beauty,Shampoo Bar,4,22.11,88.44,Web,Tablet,Completed,3
2026-07-08 16:38:17,c8761,Australia,-25.9031,136.5928,Sports,Camping Tent,4,80.02,320.08,Web,Desktop,Pending,4
2026-07-08 16:41:32,c9299,Japan,38.5816,138.0753,Sports,Tennis Racket,1,38.0,38.0,Affiliate,Mobile,Cancelled,2
2026-07-08 16:50:26,c7617,Mexico,22.609,-103.202,Electronics,Bluetooth Speaker,4,109.37,437.48,Web,Tablet,Completed,5
2026-07-08 16:51:43,c8101,Australia,-27.9791,134.4465,Apparel,Denim Jacket,2,207.37,414.74,Mobile App,Mobile,Completed,3
2026-07-08 17:04:37,c6085,United Kingdom,53.3292,-3.7702,Home,Air Purifier,2,198.81,397.62,Mobile App,Mobile,Completed,5
2026-07-08 17:14:53,c6442,United Kingdom,55.1547,-6.1489,Home,Desk Lamp,1,16.29,16.29,Affiliate,Tablet,Pending,2
2026-07-08 17:38:03,c9056,South Africa,-31.6079,23.4693,Sports,Water Bottle,3,138.28,414.84,Marketplace,Mobile,Pending,2
2026-07-08 17:48:13,c5733,United States,37.7156,-97.332,Sports,Yoga Mat,2,91.36,182.72,Web,Desktop,Completed,5
2026-07-08 18:42:43,c7034,Canada,56.1069,-104.584,Books,Mystery Novel,5,198.31,991.55,Web,Mobile,Completed,4
2026-07-08 18:46:19,c1388,United Kingdom,57.4181,-2.5069,Beauty,Lip Balm Set,5,149.28,746.4,Mobile App,Tablet,Completed,4
2026-07-08 18:51:50,c6805,United Kingdom,56.2638,-2.7672,Books,Kids Picture Book,2,177.58,355.16,Web,Desktop,Completed,4
2026-07-08 18:57:12,c9265,Singapore,2.9196,103.9036,Home,Throw Blanket,4,146.92,587.68,Web,Desktop,Completed,5
2026-07-08 19:18:37,c2248,Canada,56.667,-103.6619,Apparel,Denim Jacket,2,143.58,287.16,Affiliate,Tablet,Completed,4
2026-07-08 19:21:43,c6302,Singapore,0.5593,103.9329,Home,Cutting Board Set,5,65.93,329.65,Affiliate,Tablet,Completed,5
2026-07-08 20:16:58,c5259,Australia,-27.6872,134.6322,Electronics,Smart Watch,4,167.53,670.12,Marketplace,Mobile,Completed,5
2026-07-08 20:31:19,c5581,Germany,54.0174,8.2917,Electronics,Wireless Headphones,2,59.22,118.44,Affiliate,Mobile,Completed,5
2026-07-08 20:48:34,c7000,Japan,37.1306,139.6747,Home,Throw Blanket,2,200.01,400.02,Web,Tablet,Completed,1
2026-07-08 21:02:10,c2970,Japan,37.8815,141.0714,Beauty,Lip Balm Set,3,185.83,557.49,Marketplace,Mobile,Completed,4
2026-07-08 21:09:51,c8411,Australia,-26.6552,132.9556,Home,Coffee Maker,3,133.67,401.01,Marketplace,Desktop,Completed,2
2026-07-08 21:20:11,c2280,India,18.9876,76.0392,Beauty,Face Serum,4,193.96,775.84,Affiliate,Tablet,Completed,4
2026-07-08 21:20:57,c5757,South Africa,-27.7546,25.8594,Beauty,Lip Balm Set,1,124.6,124.6,Marketplace,Desktop,Completed,3
2026-07-08 22:00:46,c9730,Brazil,-14.5255,-51.9213,Electronics,Smart Watch,5,151.8,759.0,Marketplace,Mobile,Completed,2
2026-07-08 22:31:20,c5734,Australia,-23.5277,131.4301,Books,Cookbook,5,184.23,921.15,Web,Tablet,Completed,5
2026-07-08 22:32:53,c9908,United States,38.4678,-97.1509,Apparel,Baseball Cap,5,11.85,59.25,Affiliate,Mobile,Completed,5
2026-07-08 22:54:26,c3655,Singapore,3.0489,103.5944,Books,Cookbook,1,159.25,159.25,Web,Desktop,Pending,3
2026-07-08 23:09:44,c1126,Singapore,2.2568,103.7394,Home,Cutting Board Set,2,156.14,312.28,Mobile App,Tablet,Completed,3
2026-07-08 23:32:22,c3596,United Kingdom,55.5518,-5.1331,Home,Desk Lamp,5,11.4,57.0,Marketplace,Tablet,Completed,5
2026-07-08 23:58:55,c2453,France,45.591,2.5674,Beauty,Shampoo Bar,1,36.98,36.98,Marketplace,Tablet,Completed,4
2026-07-09 01:02:28,c7937,United States,37.895,-97.663,Books,Business Guide,4,99.75,399.0,Mobile App,Desktop,Completed,4
2026-07-09 01:40:12,c7434,South Africa,-32.7987,25.1365,Apparel,Denim Jacket,3,183.64,550.92,Affiliate,Desktop,Completed,4
2026-07-09 01:54:41,c6645,United Kingdom,56.4005,-0.5958,Books,Business Guide,4,80.08,320.32,Mobile App,Tablet,Completed,5
2026-07-09 02:09:30,c1898,Mexico,25.5975,-103.0728,Sports,Water Bottle,2,108.4,216.8,Marketplace,Mobile,Completed,4
2026-07-09 02:15:39,c4219,Brazil,-13.1814,-51.9837,Electronics,4K Monitor,1,68.79,68.79,Web,Mobile,Completed,4
2026-07-09 02:41:56,c1774,Singapore,2.1944,102.9627,Sports,Tennis Racket,2,98.43,196.86,Affiliate,Tablet,Completed,5
2026-07-09 03:02:30,c6515,India,19.7162,78.3739,Sports,Dumbbell Set,3,33.23,99.69,Web,Tablet,Completed,5
2026-07-09 03:07:29,c7348,Mexico,25.309,-104.7455,Sports,Camping Tent,3,47.0,141.0,Affiliate,Mobile,Completed,4
2026-07-09 03:22:59,c9948,Singapore,-1.6054,103.8089,Beauty,Shampoo Bar,5,65.08,325.4,Marketplace,Desktop,Pending,5
2026-07-09 03:45:45,c9221,Japan,33.7154,135.6321,Electronics,4K Monitor,5,34.58,172.9,Affiliate,Tablet,Completed,5
2026-07-09 04:00:30,c1546,France,43.9544,-0.6935,Apparel,Graphic T-Shirt,1,80.06,80.06,Web,Tablet,Completed,1
2026-07-09 04:12:20,c2256,Australia,-24.2119,130.8818,Sports,Tennis Racket,1,151.92,151.92,Marketplace,Tablet,Pending,2
2026-07-09 05:17:29,c7118,Japan,38.7735,139.7816,Beauty,Shampoo Bar,3,92.59,277.77,Affiliate,Tablet,Completed,4
2026-07-09 05:41:32,c3191,Singapore,-0.5724,101.5807,Apparel,Graphic T-Shirt,4,15.2,60.8,Mobile App,Tablet,Completed,5
2026-07-09 06:16:06,c4951,Germany,52.26,10.3789,Electronics,Wireless Headphones,3,99.27,297.81,Web,Mobile,Completed,1
2026-07-09 06:35:15,c8574,South Africa,-33.0673,24.2297,Books,Mystery Novel,1,80.68,80.68,Marketplace,Desktop,Completed,4
2026-07-09 06:37:07,c1380,India,22.5567,77.8256,Apparel,Winter Coat,2,215.56,431.12,Web,Mobile,Cancelled,4
2026-07-09 06:38:43,c1957,United States,39.0328,-97.2717,Apparel,Running Shoes,5,89.63,448.15,Mobile App,Desktop,Completed,4
2026-07-09 06:43:28,c7722,Brazil,-13.7851,-54.265,Apparel,Baseball Cap,2,187.56,375.12,Marketplace,Mobile,Completed,3
2026-07-09 06:50:12,c3184,Mexico,22.2865,-104.0379,Beauty,Face Serum,5,112.05,560.25,Affiliate,Desktop,Completed,4
2026-07-09 06:53:07,c9877,Germany,51.9231,12.7962,Apparel,Graphic T-Shirt,3,172.06,516.18,Mobile App,Tablet,Completed,3
2026-07-09 07:15:21,c2513,Brazil,-14.5818,-52.3702,Sports,Water Bottle,4,146.7,586.8,Mobile App,Desktop,Completed,5
2026-07-09 07:20:22,c2902,Brazil,-12.0466,-51.4286,Books,Cookbook,4,179.38,717.52,Web,Desktop,Completed,1
2026-07-09 07:20:57,c4446,Mexico,24.3526,-101.0904,Sports,Tennis Racket,5,217.87,1089.35,Mobile App,Desktop,Completed,1
2026-07-09 07:23:12,c9041,South Africa,-31.7373,25.3527,Electronics,4K Monitor,3,17.38,52.14,Marketplace,Mobile,Completed,5
2026-07-09 08:04:54,c3650,United States,37.9342,-93.6929,Sports,Yoga Mat,2,79.16,158.32,Marketplace,Mobile,Completed,5
2026-07-09 08:13:10,c7492,South Africa,-32.9133,21.7475,Beauty,Perfume,5,96.13,480.65,Web,Desktop,Completed,5
2026-07-09 08:24:42,c1868,Germany,52.8808,9.702,Electronics,Bluetooth Speaker,1,140.5,140.5,Affiliate,Desktop,Completed,5
2026-07-09 08:46:38,c9379,United Kingdom,56.1574,-4.8236,Beauty,Shampoo Bar,3,127.49,382.47,Mobile App,Mobile,Refunded,5
2026-07-09 08:54:09,c5634,United States,37.4516,-94.1524,Home,Cutting Board Set,1,207.57,207.57,Mobile App,Mobile,Completed,5
2026-07-09 09:20:10,c3369,Brazil,-12.1132,-54.818,Beauty,Makeup Brush Kit,4,212.9,851.6,Marketplace,Mobile,Completed,3
2026-07-09 10:18:41,c9262,India,18.8645,79.3144,Apparel,Running Shoes,5,24.1,120.5,Web,Mobile,Completed,4
2026-07-09 10:38:49,c8208,Japan,33.2173,141.1562,Electronics,Mechanical Keyboard,5,56.93,284.65,Affiliate,Mobile,Completed,2
2026-07-09 11:03:20,c3321,United Kingdom,58.1599,-4.564,Sports,Water Bottle,5,73.95,369.75,Affiliate,Tablet,Completed,4
2026-07-09 11:10:20,c5266,Canada,54.6168,-108.6787,Books,Business Guide,3,191.7,575.1,Web,Tablet,Completed,2
2026-07-09 11:12:52,c8320,Australia,-23.0774,134.2457,Books,Kids Picture Book,1,46.26,46.26,Affiliate,Desktop,Completed,3
2026-07-09 11:18:32,c3185,Singapore,-0.9584,103.6112,Beauty,Face Serum,5,103.87,519.35,Affiliate,Desktop,Completed,3
2026-07-09 11:39:27,c5259,Japan,37.059,137.9266,Beauty,Lip Balm Set,2,25.11,50.22,Marketplace,Tablet,Completed,4
2026-07-09 12:24:27,c3325,United States,39.9224,-94.4733,Beauty,Shampoo Bar,1,187.03,187.03,Marketplace,Mobile,Completed,1
2026-07-09 12:43:30,c5089,Japan,37.3537,140.7036,Books,Kids Picture Book,4,109.44,437.76,Mobile App,Mobile,Refunded,5
2026-07-09 14:12:10,c7973,India,19.6946,80.086,Books,Kids Picture Book,1,194.63,194.63,Affiliate,Desktop,Refunded,3
2026-07-09 14:39:46,c3995,France,46.4151,3.5759,Home,Air Purifier,4,173.11,692.44,Affiliate,Desktop,Completed,1
2026-07-09 14:40:57,c9672,United States,36.6878,-94.5964,Apparel,Running Shoes,1,90.02,90.02,Mobile App,Mobile,Completed,5
2026-07-09 14:41:00,c3955,Canada,53.9681,-108.1102,Books,Business Guide,5,19.47,97.35,Web,Desktop,Completed,5
2026-07-09 16:05:40,c5904,Singapore,1.0954,105.1222,Sports,Yoga Mat,3,202.08,606.24,Marketplace,Desktop,Refunded,4
2026-07-09 16:09:27,c5325,Mexico,23.9493,-103.9159,Sports,Dumbbell Set,3,51.16,153.48,Affiliate,Mobile,Cancelled,1
2026-07-09 17:48:19,c6729,United States,38.1603,-93.5651,Home,Cutting Board Set,1,135.32,135.32,Web,Desktop,Completed,2
2026-07-09 17:56:03,c8362,Canada,53.6711,-107.4056,Beauty,Shampoo Bar,1,27.33,27.33,Marketplace,Desktop,Completed,5
2026-07-09 18:08:22,c3307,Australia,-27.3027,134.8742,Electronics,Wireless Headphones,2,195.49,390.98,Mobile App,Tablet,Completed,5
2026-07-09 18:55:36,c1095,Australia,-27.8107,134.7864,Books,Business Guide,1,25.17,25.17,Web,Tablet,Completed,5
2026-07-09 19:21:52,c6236,United States,38.2107,-96.6318,Beauty,Lip Balm Set,3,168.22,504.66,Marketplace,Mobile,Cancelled,1
2026-07-09 19:43:18,c5216,United Kingdom,56.3868,-1.4573,Home,Air Purifier,2,169.34,338.68,Web,Desktop,Completed,1
2026-07-09 19:49:34,c3372,United States,36.4097,-92.744,Apparel,Graphic T-Shirt,5,114.64,573.2,Marketplace,Tablet,Refunded,5
2026-07-09 19:55:00,c6125,United States,38.8148,-94.2192,Sports,Yoga Mat,2,217.54,435.08,Affiliate,Tablet,Completed,4
2026-07-09 20:13:17,c9319,India,21.3862,80.9544,Beauty,Lip Balm Set,3,198.32,594.96,Web,Desktop,Completed,4
2026-07-09 20:33:11,c6245,Singapore,-0.6388,101.4829,Books,Mystery Novel,5,210.46,1052.3,Mobile App,Mobile,Completed,2
2026-07-09 20:37:46,c6800,Brazil,-14.6494,-50.6589,Sports,Camping Tent,2,160.29,320.58,Web,Mobile,Completed,1
2026-07-09 21:17:37,c4350,Brazil,-12.825,-50.9891,Books,Cookbook,2,44.04,88.08,Marketplace,Tablet,Completed,4
2026-07-09 21:29:49,c9122,France,46.3149,5.1153,Sports,Camping Tent,1,121.02,121.02,Marketplace,Mobile,Completed,5
2026-07-09 21:53:44,c4937,France,43.2909,4.8984,Electronics,4K Monitor,4,111.58,446.32,Affiliate,Tablet,Completed,5
2026-07-09 21:57:09,c5534,United States,39.6687,-95.1655,Books,Kids Picture Book,5,55.93,279.65,Marketplace,Desktop,Completed,2
2026-07-09 22:04:24,c4992,Singapore,-0.8919,103.2062,Electronics,Mechanical Keyboard,5,141.55,707.75,Web,Tablet,Cancelled,4
2026-07-09 22:43:36,c5994,India,21.8467,81.1001,Home,Throw Blanket,5,17.39,86.95,Mobile App,Tablet,Refunded,1
2026-07-09 22:52:59,c9714,India,18.4723,81.0274,Home,Air Purifier,3,114.43,343.29,Affiliate,Desktop,Pending,4
2026-07-09 23:31:47,c6337,United Kingdom,52.5548,-5.8434,Home,Throw Blanket,5,162.71,813.55,Web,Mobile,Completed,3
2026-07-10 00:03:36,c9830,Singapore,3.491,105.4761,Apparel,Graphic T-Shirt,1,147.56,147.56,Affiliate,Desktop,Completed,5
2026-07-10 00:09:40,c8401,Mexico,26.4885,-105.4394,Books,Sci-Fi Anthology,5,199.3,996.5,Marketplace,Tablet,Completed,4
2026-07-10 00:18:19,c2375,United States,38.6708,-98.2949,Electronics,Mechanical Keyboard,3,197.21,591.63,Affiliate,Tablet,Completed,4
2026-07-10 00:32:01,c4616,United Kingdom,54.0379,-4.8432,Apparel,Winter Coat,3,36.41,109.23,Web,Mobile,Completed,4
2026-07-10 01:07:21,c3182,Mexico,22.7489,-101.3396,Beauty,Lip Balm Set,3,154.53,463.59,Web,Mobile,Completed,1
2026-07-10 01:54:05,c5979,Australia,-24.8417,131.9463,Books,Cookbook,5,215.08,1075.4,Mobile App,Mobile,Completed,4
2026-07-10 02:22:06,c6567,Germany,53.2524,11.9976,Sports,Yoga Mat,2,85.69,171.38,Mobile App,Desktop,Completed,4
2026-07-10 02:23:53,c8878,Singapore,-0.0753,101.4387,Beauty,Shampoo Bar,2,174.02,348.04,Mobile App,Mobile,Pending,5
2026-07-10 02:34:02,c5831,Brazil,-16.7405,-50.6972,Sports,Tennis Racket,2,94.57,189.14,Marketplace,Desktop,Completed,1
2026-07-10 02:55:32,c9065,Singapore,-0.2601,102.544,Sports,Yoga Mat,1,160.87,160.87,Mobile App,Desktop,Completed,2
2026-07-10 03:32:13,c5780,India,23.1844,81.0285,Apparel,Baseball Cap,4,49.87,199.48,Web,Tablet,Completed,4
2026-07-10 03:43:14,c1895,United States,39.9311,-94.6389,Apparel,Running Shoes,4,104.73,418.92,Mobile App,Mobile,Completed,4
2026-07-10 04:00:58,c3622,United States,36.3916,-95.9838,Home,Cutting Board Set,2,151.42,302.84,Mobile App,Tablet,Completed,4
2026-07-10 04:19:41,c4351,India,21.8884,77.0599,Apparel,Winter Coat,2,54.16,108.32,Marketplace,Tablet,Completed,2
2026-07-10 04:44:59,c1356,Germany,51.8602,9.9534,Home,Desk Lamp,4,166.54,666.16,Marketplace,Desktop,Completed,3
2026-07-10 05:12:30,c9714,United Kingdom,55.3805,-5.1821,Beauty,Perfume,2,145.98,291.96,Web,Desktop,Refunded,3
2026-07-10 05:18:46,c2858,Germany,52.5253,13.2321,Home,Cutting Board Set,3,202.13,606.39,Mobile App,Desktop,Completed,5
2026-07-10 06:11:53,c6294,Brazil,-13.8573,-50.4973,Electronics,Mechanical Keyboard,1,150.7,150.7,Mobile App,Tablet,Completed,3
2026-07-10 06:19:26,c2520,Canada,59.0424,-106.8087,Apparel,Running Shoes,3,108.0,324.0,Mobile App,Mobile,Completed,5
2026-07-10 06:28:36,c3484,India,20.1099,81.059,Books,Kids Picture Book,5,143.75,718.75,Marketplace,Mobile,Completed,5
2026-07-10 06:48:28,c8555,United Kingdom,57.2557,-3.5771,Beauty,Face Serum,1,217.27,217.27,Marketplace,Tablet,Completed,5
2026-07-10 07:27:43,c7871,Germany,52.4544,13.1738,Beauty,Face Serum,3,116.87,350.61,Web,Tablet,Completed,4
2026-07-10 08:47:29,c8249,United Kingdom,57.7419,-1.4373,Apparel,Winter Coat,2,206.39,412.78,Mobile App,Mobile,Completed,4
2026-07-10 08:48:20,c3099,Singapore,-0.9189,101.5966,Home,Throw Blanket,3,179.11,537.33,Marketplace,Tablet,Pending,2
2026-07-10 09:09:47,c1232,South Africa,-27.9583,24.5407,Apparel,Denim Jacket,3,17.28,51.84,Mobile App,Mobile,Refunded,4
2026-07-10 09:18:51,c9588,Canada,56.1009,-105.7469,Electronics,Bluetooth Speaker,3,152.0,456.0,Affiliate,Mobile,Refunded,4
2026-07-10 09:47:06,c8321,South Africa,-32.262,21.7928,Beauty,Lip Balm Set,2,182.66,365.32,Mobile App,Tablet,Completed,5
2026-07-10 09:53:07,c3013,Brazil,-12.4024,-54.9115,Beauty,Perfume,2,13.44,26.88,Marketplace,Tablet,Completed,4
2026-07-10 10:16:13,c4924,South Africa,-32.6845,21.2715,Beauty,Makeup Brush Kit,4,61.12,244.48,Affiliate,Tablet,Completed,5
2026-07-10 10:37:29,c5541,Singapore,-0.0248,102.3689,Beauty,Shampoo Bar,1,176.08,176.08,Web,Mobile,Refunded,5
2026-07-10 10:52:55,c5716,Mexico,23.6724,-104.8542,Books,Cookbook,1,112.52,112.52,Mobile App,Mobile,Completed,4
2026-07-10 11:12:16,c8004,Australia,-23.4085,134.3258,Electronics,Mechanical Keyboard,5,100.02,500.1,Web,Desktop,Completed,4
2026-07-10 11:14:38,c6598,Canada,54.3374,-107.8861,Books,Sci-Fi Anthology,5,9.2,46.0,Marketplace,Mobile,Refunded,5
2026-07-10 11:39:12,c3487,Japan,38.9801,136.9073,Books,Mystery Novel,5,208.2,1041.0,Mobile App,Mobile,Completed,4
2026-07-10 11:43:24,c4066,South Africa,-31.4727,25.5369,Electronics,Bluetooth Speaker,5,89.51,447.55,Web,Tablet,Refunded,5
2026-07-10 12:09:55,c6254,Canada,58.0543,-106.0825,Home,Throw Blanket,5,122.64,613.2,Marketplace,Mobile,Completed,5
2026-07-10 12:25:57,c1267,Brazil,-11.4701,-52.245,Books,Mystery Novel,1,216.39,216.39,Mobile App,Mobile,Completed,4
2026-07-10 12:28:09,c3025,Canada,58.245,-103.8304,Beauty,Makeup Brush Kit,5,152.27,761.35,Mobile App,Mobile,Completed,2
2026-07-10 12:30:01,c7749,United States,36.8064,-96.5362,Home,Throw Blanket,2,109.85,219.7,Web,Desktop,Completed,4
2026-07-10 12:40:10,c8472,France,47.1942,2.0355,Sports,Yoga Mat,1,146.92,146.92,Web,Tablet,Completed,5
2026-07-10 12:48:02,c8900,South Africa,-31.8134,22.1549,Beauty,Lip Balm Set,3,170.97,512.91,Mobile App,Mobile,Completed,5
2026-07-10 14:31:30,c9019,Singapore,0.1019,103.5938,Beauty,Shampoo Bar,3,38.31,114.93,Web,Mobile,Completed,4
2026-07-10 14:31:47,c4434,Singapore,4.3336,101.8996,Sports,Yoga Mat,4,207.91,831.64,Affiliate,Mobile,Refunded,2
2026-07-10 14:38:24,c6679,United Kingdom,55.5447,-4.7531,Home,Coffee Maker,1,126.04,126.04,Web,Tablet,Completed,2
2026-07-10 14:58:52,c2281,Japan,37.5928,138.9391,Apparel,Graphic T-Shirt,5,133.78,668.9,Affiliate,Tablet,Refunded,3
2026-07-10 15:28:15,c8114,Mexico,21.0505,-103.7477,Sports,Camping Tent,4,57.95,231.8,Affiliate,Mobile,Completed,4
2026-07-10 15:38:14,c8481,South Africa,-28.1917,22.1021,Books,Business Guide,5,78.36,391.8,Web,Desktop,Completed,3
2026-07-10 15:59:01,c1153,United States,38.6684,-98.6967,Home,Air Purifier,1,155.46,155.46,Marketplace,Tablet,Pending,4
2026-07-10 15:59:38,c7983,Brazil,-13.5237,-53.6432,Books,Business Guide,5,28.64,143.2,Affiliate,Mobile,Completed,4
2026-07-10 15:59:50,c5008,Brazil,-16.6263,-54.3018,Sports,Water Bottle,3,88.8,266.4,Web,Desktop,Completed,5
2026-07-10 16:09:47,c2752,Canada,58.901,-105.8776,Books,Sci-Fi Anthology,1,60.57,60.57,Marketplace,Mobile,Completed,5
2026-07-10 16:12:06,c5969,Japan,33.5218,138.3298,Sports,Camping Tent,5,77.61,388.05,Marketplace,Tablet,Completed,5
2026-07-10 17:34:54,c2623,Japan,34.6898,140.8728,Electronics,4K Monitor,1,65.75,65.75,Affiliate,Tablet,Completed,3
2026-07-10 17:36:29,c5032,Japan,33.4984,140.4234,Books,Sci-Fi Anthology,2,12.34,24.68,Mobile App,Tablet,Cancelled,5
2026-07-10 17:54:40,c3512,Canada,55.7304,-106.2662,Beauty,Makeup Brush Kit,5,115.26,576.3,Affiliate,Mobile,Completed,5
2026-07-10 18:17:57,c7415,India,19.4309,80.091,Apparel,Denim Jacket,1,209.14,209.14,Web,Desktop,Completed,4
2026-07-10 18:27:26,c1378,Germany,49.7277,10.8694,Apparel,Baseball Cap,3,48.67,146.01,Marketplace,Tablet,Completed,5
2026-07-10 18:32:42,c2290,Canada,57.2275,-103.8268,Apparel,Winter Coat,2,154.3,308.6,Marketplace,Tablet,Pending,3
2026-07-10 19:28:34,c5913,Brazil,-17.1883,-54.2923,Apparel,Graphic T-Shirt,4,43.62,174.48,Affiliate,Desktop,Completed,4
2026-07-10 19:58:03,c7065,Germany,53.4182,10.8796,Beauty,Lip Balm Set,1,196.99,196.99,Mobile App,Tablet,Completed,2
2026-07-10 19:58:32,c1329,Singapore,3.9316,101.349,Electronics,4K Monitor,1,47.36,47.36,Mobile App,Desktop,Completed,5
2026-07-10 20:45:58,c4726,Germany,50.2207,9.8071,Apparel,Running Shoes,4,118.39,473.56,Affiliate,Desktop,Completed,5
2026-07-10 21:02:40,c8035,United Kingdom,57.7596,-5.5999,Electronics,Bluetooth Speaker,4,82.53,330.12,Marketplace,Desktop,Completed,2
2026-07-10 21:42:28,c5166,United Kingdom,56.3392,-1.4043,Electronics,4K Monitor,4,126.23,504.92,Affiliate,Mobile,Completed,4
2026-07-10 21:54:15,c5498,United States,36.4921,-95.6643,Sports,Tennis Racket,5,166.12,830.6,Mobile App,Mobile,Refunded,5
2026-07-10 23:33:40,c5923,Australia,-23.8229,134.748,Electronics,Mechanical Keyboard,5,22.99,114.95,Web,Desktop,Completed,5
2026-07-10 23:43:45,c2094,United Kingdom,53.7151,-0.9764,Sports,Yoga Mat,2,153.04,306.08,Web,Tablet,Completed,5
2026-07-11 00:32:50,c7285,United Kingdom,56.0687,-2.3964,Apparel,Baseball Cap,3,78.63,235.89,Affiliate,Tablet,Completed,2
2026-07-11 00:37:26,c1797,Brazil,-11.4214,-50.993,Books,Sci-Fi Anthology,5,35.42,177.1,Marketplace,Mobile,Completed,2
2026-07-11 00:40:38,c3794,Mexico,25.0926,-101.292,Apparel,Graphic T-Shirt,2,67.35,134.7,Affiliate,Desktop,Completed,5
2026-07-11 00:54:46,c6512,Germany,52.5587,9.2618,Books,Cookbook,5,202.46,1012.3,Mobile App,Desktop,Completed,5
2026-07-11 01:01:26,c3364,Australia,-24.7642,134.5988,Books,Business Guide,4,182.65,730.6,Mobile App,Mobile,Completed,3
2026-07-11 01:05:28,c3372,Mexico,23.4186,-105.3619,Sports,Yoga Mat,2,32.5,65.0,Web,Tablet,Refunded,4
2026-07-11 01:25:29,c3439,United States,36.2857,-94.3949,Beauty,Shampoo Bar,3,112.27,336.81,Marketplace,Desktop,Completed,5
2026-07-11 01:40:36,c1286,Mexico,26.6095,-101.7313,Home,Cutting Board Set,2,168.05,336.1,Marketplace,Mobile,Completed,4
2026-07-11 02:12:02,c7051,United Kingdom,52.7763,-1.1338,Books,Mystery Novel,3,38.19,114.57,Mobile App,Desktop,Completed,3
2026-07-11 02:16:32,c5720,Canada,56.2344,-104.6312,Books,Sci-Fi Anthology,2,94.86,189.72,Mobile App,Mobile,Completed,4
2026-07-11 02:43:39,c5098,France,44.6487,4.4736,Sports,Dumbbell Set,4,51.11,204.44,Web,Tablet,Completed,1
